rooms,price,area,price_m2,city,district
3,1223200,101.6,12039.0,WROCŁAW,
4,1026585,95.85,10710.0,BYDGOSZCZ,CENTRUM
3,860000,76.0,11316.0,WARSZAWA,WOLA
3,544674,41.68,13068.0,GDYNIA,REDŁOWO
4,569000,64.0,8891.0,KRAKÓW,
2,785000,55.14,14236.0,WARSZAWA,
4,420000,64.0,6563.0,POZNAŃ,
4,1104737,174.0,6349.0,KRAKÓW,ZWIERZYNIEC
3,410285,52.94,7750.0,PRUSZKÓW,
2,1264850,61.7,20500.0,KRAKÓW,
2,380841,34.78,10950.0,KRAKÓW,
2,371789,38.4,9682.0,WROCŁAW,
4,480000,113.0,4248.0,ŁÓDŹ,ŚRÓDMIEŚCIE
4,260000,60.57,4293.0,GLIWICE,
1,550000,31.0,17742.0,KRAKÓW,STARE MIASTO
3,560240,71.35,7852.0,WARSZAWA,BIAŁOŁĘKA
4,661941,83.79,7900.0,KRAKÓW,MISTRZEJOWICE
3,589000,79.0,7456.0,ZĄBKI,
3,589000,69.0,8536.0,GDAŃSK,
2,385000,51.0,7549.0,WARSZAWA,BIAŁOŁĘKA
2,480000,38.56,12448.0,WARSZAWA,MOKOTÓW
4,864880,91.04,9500.0,POZNAŃ,JEŻYCE
3,570000,65.0,8769.0,WARSZAWA,BIAŁOŁĘKA
2,276000,33.0,8364.0,PRUSZKÓW,
2,339752,43.67,7780.0,KATOWICE,
2,450000,38.0,11842.0,WARSZAWA,PRAGA-PÓŁNOC
2,412000,35.0,11771.0,WARSZAWA,
4,699000,112.0,6241.0,GDAŃSK,
4,740566,92.27,8026.0,BYDGOSZCZ,BARTODZIEJE
2,650000,65.0,10000.0,WARSZAWA,BEMOWO
1,610000,35.18,17339.0,WARSZAWA,WOLA
4,670000,67.0,10000.0,KRAKÓW,
2,615000,49.0,12551.0,KRAKÓW,KROWODRZA
3,390000,59.7,6533.0,PRUSZKÓW,
2,370000,30.0,12333.0,WARSZAWA,WŁOCHY
3,532974,68.33,7800.0,KRAKÓW,MISTRZEJOWICE
2,599000,55.7,10754.0,WARSZAWA,MOKOTÓW
3,246000,71.25,3453.0,SOSNOWIEC,
4,1243950,120.32,10339.0,WARSZAWA,WILANÓW
4,999000,78.51,12724.0,WROCŁAW,STARE MIASTO
2,649000,46.13,14069.0,SOPOT,
2,295000,36.0,8194.0,POZNAŃ,GRUNWALD
3,485452,71.39,6800.0,PRUSZKÓW,
3,1150000,92.0,12500.0,WARSZAWA,MOKOTÓW
3,785000,67.0,11716.0,WARSZAWA,
3,408168,61.29,6660.0,GDAŃSK,ORUNIA GÓRNA
3,342513,60.09,5700.0,RZESZÓW,SŁOCINA
3,290000,42.0,6905.0,WROCŁAW,KRZYKI
3,245000,63.0,3889.0,SOSNOWIEC,
3,512000,58.0,8828.0,WARSZAWA,
2,650000,71.7,9066.0,KRAKÓW,KROWODRZA
2,331773,36.45,9102.0,POZNAŃ,MALTA
2,265000,37.0,7162.0,RZESZÓW,
2,430815,46.2,9325.0,WROCŁAW,SWOJCZYCE
3,323680,54.4,5950.0,RZESZÓW,
2,230000,38.17,6026.0,BYDGOSZCZ,DOLNY TARAS
3,450000,48.0,9375.0,KRAKÓW,KROWODRZA
3,324972,63.72,5100.0,RZESZÓW,
3,960000,96.3,9969.0,KRAKÓW,DĘBNIKI
3,287864,54.8,5253.0,RZESZÓW,
2,315000,49.0,6429.0,ŁÓDŹ,
2,367840,48.4,7600.0,WROCŁAW,KRZYKI
1,390000,38.0,10263.0,WARSZAWA,BEMOWO
3,579000,47.0,12319.0,WARSZAWA,WOLA
4,439568,68.15,6450.0,BYDGOSZCZ,FORDON
3,313900,50.42,6226.0,RZESZÓW,PADEREWSKIEGO
4,1024988,91.11,11250.0,WROCŁAW,
4,619000,63.5,9748.0,WARSZAWA,MOKOTÓW
1,647900,54.0,11998.0,ŁÓDŹ,ŚRÓDMIEŚCIE
3,516545,60.77,8500.0,WARSZAWA,WAWER
3,416550,72.0,5785.0,KATOWICE,
3,571560,64.95,8800.0,WARSZAWA,WAWER
2,517000,55.0,9400.0,WARSZAWA,BEMOWO
3,430000,75.9,5665.0,CZĘSTOCHOWA,
2,598000,46.0,13000.0,KRAKÓW,PODGÓRZE
2,658000,57.0,11544.0,WARSZAWA,ŚRÓDMIEŚCIE
3,790000,93.0,8495.0,WARSZAWA,PRAGA-PÓŁNOC
4,659000,126.0,5230.0,CZĘSTOCHOWA,
1,382560,31.88,12000.0,KRAKÓW,DĘBNIKI
1,808500,112.38,7194.0,KATOWICE,PIOTROWICE
3,542541,67.03,8094.0,WARSZAWA,BIAŁOŁĘKA
2,580000,51.0,11373.0,KRAKÓW,PRĄDNIK BIAŁY
3,619000,94.88,6524.0,BYDGOSZCZ,
2,337741,41.0,8238.0,WARSZAWA,
2,379000,48.0,7896.0,WROCŁAW,FABRYCZNA
5,499000,109.55,4555.0,SZCZECIN,
2,649000,48.5,13381.0,SOPOT,KAMIENNY POTOK
2,598000,50.0,11960.0,WARSZAWA,URSYNÓW
3,879000,100.84,8717.0,WARSZAWA,OCHOTA
2,698000,48.0,14542.0,WARSZAWA,WOLA
3,424000,67.72,6261.0,KRAKÓW,KRAKÓW-PODGÓRZE
3,332424,53.84,6174.0,GLIWICE,
4,390000,86.0,4535.0,WROCŁAW,PSIE POLE
2,359990,47.8,7531.0,WROCŁAW,PSIE POLE
4,929000,82.1,11315.0,WARSZAWA,MOKOTÓW
2,272186,42.4,6419.0,WIELICZKA,
3,630000,49.79,12653.0,WARSZAWA,WOLA
3,559000,54.66,10227.0,KRAKÓW,PODGÓRZE
2,499000,46.0,10848.0,KRAKÓW,STARE MIASTO
3,604800,63.0,9600.0,WARSZAWA,URSYNÓW
2,449000,45.14,9947.0,KRAKÓW,RUCZAJ
2,248530,42.85,5800.0,SOSNOWIEC,
3,410000,54.0,7593.0,WARSZAWA,TARGÓWEK MIESZKANIOWY
3,265000,65.99,4016.0,LEGNICA,TARNINÓW
4,339200,54.0,6281.0,TORUŃ,
3,899000,108.0,8324.0,WROCŁAW,ŚRÓDMIEŚCIE
3,830000,73.7,11262.0,WARSZAWA,URSYNÓW
2,288979,45.33,6375.0,WARSZAWA,BIAŁOŁĘKA
2,599000,46.4,12909.0,WARSZAWA,BIELANY
2,304149,38.61,7877.0,WARSZAWA,BIAŁOŁĘKA
1,229392,29.5,7776.0,ŁÓDŹ,POLESIE
3,1136500,90.92,12500.0,KRAKÓW,GRZEGÓRZKI
4,523100,62.13,8419.0,WARSZAWA,WILANÓW
3,499000,55.2,9040.0,KRAKÓW,
2,1050000,53.0,19811.0,WARSZAWA,WOLA
3,670000,69.29,9670.0,GDAŃSK,OSOWA
2,455000,45.0,10111.0,WARSZAWA,
3,650000,62.27,10438.0,GDAŃSK,JASIEŃ
4,695000,62.0,11210.0,KRAKÓW,WOLA DUCHACKA
1,365190,52.17,7000.0,POZNAŃ,ŁAZARZ
3,618000,62.0,9968.0,WARSZAWA,WOLA
2,356360,47.2,7550.0,WROCŁAW,KRZYKI
3,275000,45.53,6040.0,SZCZECIN,OS. PRZYJAŹNI
3,573000,61.0,9393.0,WARSZAWA,
3,590000,48.5,12165.0,WARSZAWA,WOLA
3,1300000,125.9,10326.0,WARSZAWA,ŚRÓDMIEŚCIE
2,344000,44.6,7713.0,KRAKÓW,PŁASZÓW - PODGÓRZE
2,760000,52.5,14476.0,WARSZAWA,MOKOTÓW
2,680000,56.4,12057.0,WARSZAWA,
3,590000,71.4,8263.0,GDYNIA,CHWARZNO   WICZLINO
2,320000,38.86,8235.0,KRAKÓW,PŁASZÓW - PODGÓRZE
3,400000,48.6,8230.0,GDYNIA,OKSYWIE
3,489000,55.24,8852.0,KRAKÓW,PODGÓRZE DUCHACKIE
4,834900,82.0,10182.0,WARSZAWA,BEMOWO
2,389571,44.34,8786.0,POZNAŃ,SKÓRZEWO
4,1200000,71.0,16901.0,SOPOT,
3,740000,71.0,10423.0,WARSZAWA,WŁOCHY
2,569000,44.71,12726.0,WARSZAWA,WOLA
4,590000,72.0,8194.0,WROCŁAW,
4,490000,59.0,8305.0,WARSZAWA,PRAGA-POŁUDNIE
3,518000,53.39,9702.0,KRAKÓW,PODGÓRZE
1,265000,27.0,9815.0,POZNAŃ,GRUNWALD
1,300000,32.0,9375.0,WARSZAWA,BIAŁOŁĘKA
2,395000,46.2,8550.0,WARSZAWA,TARGÓWEK
3,650000,81.0,8025.0,WARSZAWA,URSUS
4,933165,80.1,11650.0,KRAKÓW,GRZEGÓRZKI
3,455000,58.95,7718.0,WARSZAWA,URSUS
3,1075000,81.8,13142.0,WARSZAWA,ŚRÓDMIEŚCIE
2,586820,45.14,13000.0,KRAKÓW,GRZEGÓRZKI
4,965999,102.5,9424.0,WARSZAWA,BEMOWO CHRZANÓW
2,483900,48.4,9998.0,WARSZAWA,WOLA
1,276803,30.12,9190.0,WARSZAWA,WŁOCHY
3,499000,56.3,8863.0,GDAŃSK,ZASPA
1,285000,32.44,8785.0,KRAKÓW,
3,569000,54.67,10408.0,KRAKÓW,BRONOWICE
4,895000,82.59,10837.0,WARSZAWA,WOLA
3,531034,63.98,8300.0,KRAKÓW,DĘBNIKI
1,626000,48.61,12878.0,WARSZAWA,MOKOTÓW
3,1350000,117.0,11538.0,WARSZAWA,MOKOTÓW
2,392480,35.68,11000.0,KRAKÓW,PODGÓRZE
2,410000,62.0,6613.0,BYDGOSZCZ,
4,986230,103.02,9573.0,POZNAŃ,STARE MIASTO
3,447000,64.8,6898.0,WARSZAWA,BIAŁOŁĘKA
3,361802,56.62,6390.0,WROCŁAW,SWOJCZYCE
3,429000,65.0,6600.0,WARSZAWA,WAWER
1,315000,22.0,14318.0,WARSZAWA,PRAGA-POŁUDNIE
2,1045000,54.0,19352.0,WARSZAWA,
2,599000,40.0,14975.0,WARSZAWA,ŚRÓDMIEŚCIE
3,450000,49.0,9184.0,WARSZAWA,PRAGA-POŁUDNIE
3,315000,49.0,6429.0,PRUSZKÓW,
3,329000,55.6,5917.0,RZESZÓW,WILKOWYJA
3,942975,95.25,9900.0,WARSZAWA,PRAGA-POŁUDNIE
3,498148,64.0,7784.0,POZNAŃ,JEŻYCE
3,1100000,68.0,16176.0,WARSZAWA,WILANÓW
2,699900,60.0,11665.0,WROCŁAW,KRZYKI
5,1116000,85.0,13129.0,WARSZAWA,WOLA
3,502520,68.37,7350.0,POZNAŃ,JEŻYCE
2,295000,40.0,7375.0,RZESZÓW,DRABINIANKA
3,651393,57.2,11388.0,WARSZAWA,
3,579000,53.0,10925.0,WARSZAWA,PRAGA-POŁUDNIE
3,264000,52.0,5077.0,POZNAŃ,GRUNWALD
2,791000,67.0,11806.0,WARSZAWA,
3,470000,46.0,10217.0,WARSZAWA,OCHOTA
3,353000,51.0,6922.0,KATOWICE,
3,430000,48.0,8958.0,PRUSZKÓW,
4,371060,55.83,6646.0,ŁÓDŹ,WIDZEW
5,861135,101.31,8500.0,WARSZAWA,WILANÓW ZAWADY
3,819000,78.2,10473.0,WROCŁAW,PRZEDMIEŚCIE OŁAWSKIE
3,923000,83.0,11120.0,WARSZAWA,TARGÓWEK
2,1290000,128.0,10078.0,WARSZAWA,URSYNÓW
2,290000,46.5,6237.0,SZCZECIN,
4,1360000,121.5,11193.0,WARSZAWA,URSYNÓW
2,659924,56.89,11600.0,KRAKÓW,GRZEGÓRZKI
2,255000,49.28,5175.0,KATOWICE,OCHOJEC
3,340049,69.2,4914.0,WROCŁAW,MASLICE
3,382000,50.4,7579.0,WROCŁAW,JAGODNO
3,352000,61.63,5712.0,RZESZÓW,
3,349000,58.0,6017.0,KRAKÓW,BIEŃCZYCE
2,449000,46.72,9610.0,KRAKÓW,PODGÓRZE DUCHACKIE
3,370783,55.0,6742.0,WROCŁAW,STABŁOWICE
2,350000,58.4,5993.0,MARKI,
4,588000,63.4,9274.0,WARSZAWA,URSYNÓW
3,415415,63.91,6500.0,ŁÓDŹ,
2,385000,52.0,7404.0,POZNAŃ,
4,645000,76.0,8487.0,WROCŁAW,
2,256000,34.89,7337.0,BYDGOSZCZ,CENTRUM
3,442980,64.2,6900.0,BYDGOSZCZ,
2,529860,48.0,11039.0,WARSZAWA,TARGÓWEK
3,748900,76.5,9790.0,WARSZAWA,
1,290000,24.49,11842.0,GDYNIA,REDŁOWO
3,490000,66.47,7372.0,WROCŁAW,
4,922000,73.76,12500.0,WARSZAWA,MOKOTÓW
3,490245,71.05,6900.0,WROCŁAW,PSIE POLE
3,590000,56.0,10536.0,WARSZAWA,MOKOTÓW
2,365000,39.0,9359.0,MARKI,
2,515000,48.0,10729.0,WARSZAWA,URSUS
4,978560,111.2,8800.0,WROCŁAW,
1,562300,39.28,14315.0,WARSZAWA,MOKOTÓW
3,521000,53.77,9689.0,WARSZAWA,WOLA
1,340000,19.0,17895.0,WARSZAWA,
2,362080,49.6,7300.0,WROCŁAW,KRZYKI
2,583000,53.0,11000.0,WARSZAWA,
2,522294,72.18,7236.0,KOŁOBRZEG,
3,499000,63.0,7921.0,GDAŃSK,NIEDŹWIEDNIK
3,580000,46.0,12609.0,WARSZAWA,WOLA
4,899000,91.0,9879.0,WARSZAWA,BEMOWO
3,345000,58.0,5948.0,SOSNOWIEC,MILOWICE
2,712300,46.86,15201.0,WARSZAWA,
2,369000,33.0,11182.0,WROCŁAW,KRZYKI
3,259900,59.0,4405.0,GLIWICE,
3,579000,63.0,9190.0,WARSZAWA,URSYNÓW
4,997718,101.8,9801.0,WROCŁAW,ŚRÓDMIEŚCIE
3,402780,57.54,7000.0,GDAŃSK,ŁOSTOWICE
3,385016,50.66,7600.0,WROCŁAW,ŻERNIKI
4,1150000,102.0,11275.0,WARSZAWA,OCHOTA
4,899000,135.0,6659.0,WARSZAWA,BIAŁOŁĘKA
3,785000,62.78,12504.0,WARSZAWA,ŻOLIBORZ
3,446556,60.55,7375.0,WROCŁAW,KRZYKI
2,570000,53.0,10755.0,KRAKÓW,PODGÓRZE
1,520000,28.0,18571.0,WARSZAWA,WOLA
3,1100000,65.34,16835.0,WARSZAWA,ŚRÓDMIEŚCIE
2,299000,44.4,6734.0,WARSZAWA,BIAŁOŁĘKA
3,485000,59.0,8220.0,POZNAŃ,WILDA
4,487494,77.38,6300.0,ŁÓDŹ,
2,357984,43.71,8190.0,KATOWICE,
3,737907,65.8,11214.0,WARSZAWA,
3,799000,68.14,11726.0,WROCŁAW,GAJ
4,319000,66.05,4830.0,RZESZÓW,
3,456696,63.43,7200.0,KRAKÓW,KLINY
4,640000,79.0,8101.0,KOŁOBRZEG,
2,565049,44.57,12678.0,WROCŁAW,ŚRÓDMIEŚCIE
3,260000,53.0,4906.0,CZĘSTOCHOWA,
1,305000,24.0,12708.0,WARSZAWA,BIELANY
2,560000,41.37,13536.0,WARSZAWA,WILANÓW
3,447086,54.79,8160.0,WROCŁAW,KSIĘŻE WIELKIE
2,366335,35.74,10250.0,KRAKÓW,
3,681849,57.54,11850.0,KRAKÓW,GRZEGÓRZKI
3,360000,51.18,7034.0,BYDGOSZCZ,
2,369000,44.0,8386.0,POZNAŃ,NOWE MIASTO
2,551540,50.14,11000.0,KRAKÓW,PODGÓRZE
2,497999,39.1,12737.0,WARSZAWA,URSYNÓW
3,289000,54.0,5352.0,ŁÓDŹ,GÓRNA
2,689000,70.0,9843.0,WARSZAWA,MOKOTÓW
3,690000,67.4,10237.0,WARSZAWA,URSYNÓW
2,268380,42.6,6300.0,RZESZÓW,POBITNO
3,417792,61.44,6800.0,RUMIA,
2,810000,58.3,13894.0,WARSZAWA,MOKOTÓW
2,600000,36.0,16667.0,WARSZAWA,OCHOTA SZCZĘŚLIWICE
3,336000,62.5,5376.0,RZESZÓW,POBITNO
4,619000,95.0,6516.0,SZCZECIN,
2,407208,43.32,9400.0,WARSZAWA,URSUS
4,659000,79.0,8342.0,KRAKÓW,DĘBNIKI
2,325000,52.2,6226.0,TORUŃ,
3,924996,81.1,11406.0,WARSZAWA,
3,242500,50.0,4850.0,ŁÓDŹ,ŚRÓDMIEŚCIE
2,592000,39.0,15179.0,WARSZAWA,OCHOTA
3,520900,58.87,8848.0,WARSZAWA,BEMOWO
4,455000,94.7,4805.0,PIASECZNO,
4,687564,90.96,7559.0,KATOWICE,KOSTUCHNA
1,380000,32.8,11585.0,WARSZAWA,WOLA
3,480000,63.4,7571.0,GDYNIA,KARWINY
5,865000,111.4,7765.0,KRAKÓW,PODGÓRZE
3,297000,46.72,6357.0,ŁÓDŹ,
2,410000,40.0,10250.0,WARSZAWA,
3,700000,47.0,14894.0,WARSZAWA,MOKOTÓW
2,326000,36.7,8883.0,WARSZAWA,
2,370000,39.86,9282.0,POZNAŃ,MALTA
2,411648,42.88,9600.0,KRAKÓW,ŚRÓDMIEŚCIE
4,965000,80.59,11974.0,WARSZAWA,OCHOTA
5,570000,78.9,7224.0,WROCŁAW,
2,435000,48.4,8988.0,GDAŃSK,WRZESZCZ GÓRNY
2,439000,56.0,7839.0,GDYNIA,CHWARZNO
2,302330,61.7,4900.0,LEGNICA,
3,490000,49.5,9899.0,POZNAŃ,
3,430000,49.35,8713.0,KRAKÓW,ŚRÓDMIEŚCIE
3,600000,57.0,10526.0,WARSZAWA,OCHOTA
3,420699,66.82,6296.0,POZNAŃ,
3,515000,68.15,7557.0,WARSZAWA,URSUS SZAMOTY
2,346357,32.83,10550.0,KRAKÓW,
3,535000,61.0,8770.0,WARSZAWA,BIAŁOŁĘKA
2,720000,51.32,14030.0,WARSZAWA,WILANÓW
3,427379,62.2,6871.0,WROCŁAW,PSIE POLE
3,380000,63.1,6022.0,SZCZECIN,OS. BUKOWE
3,499000,72.6,6873.0,WROCŁAW,FABRYCZNA
2,547000,48.35,11313.0,WARSZAWA,MOKOTÓW
4,510000,54.0,9444.0,WARSZAWA,BIAŁOŁĘKA
2,669000,36.5,18329.0,KRAKÓW,ZWIERZYNIEC
3,344581,51.43,6700.0,ŁÓDŹ,
2,252515,42.1,5998.0,RZESZÓW,
3,349379,52.42,6665.0,KRAKÓW,
3,357000,48.5,7361.0,WROCŁAW,WOJSZYCE
3,350000,55.0,6364.0,RZESZÓW,
4,318000,79.74,3988.0,RZESZÓW,
2,550000,47.51,11577.0,KRAKÓW,KROWODRZA
2,289000,52.0,5558.0,CZĘSTOCHOWA,
3,465000,48.0,9688.0,WARSZAWA,BIELANY
1,341915,24.4,14013.0,WROCŁAW,
3,431145,60.3,7150.0,WROCŁAW,KRZYKI
2,413177,44.19,9350.0,KRAKÓW,
1,294946,33.14,8900.0,POZNAŃ,GRUNWALD
3,369000,52.67,7006.0,KATOWICE,TYSIĄCLECIA
2,396552,42.64,9300.0,KRAKÓW,PRĄDNIK BIAŁY
3,393240,65.54,6000.0,RZESZÓW,SŁOCINA
2,495000,67.0,7388.0,MARKI,
3,380000,43.0,8837.0,KRAKÓW,
3,406875,54.25,7500.0,WROCŁAW,FABRYCZNA
3,844000,123.75,6820.0,WARSZAWA,WILANÓW
1,345000,28.82,11971.0,KRAKÓW,PODGÓRZE
2,335000,60.0,5583.0,GLIWICE,
2,750000,58.0,12931.0,WARSZAWA,MOKOTÓW
3,920000,101.4,9073.0,WARSZAWA,WŁOCHY
3,677165,59.4,11400.0,WARSZAWA,URSYNÓW
2,620000,60.5,10248.0,WARSZAWA,PRAGA-POŁUDNIE
3,416583,59.3,7025.0,WROCŁAW,KRZYKI
2,298679,48.8,6120.0,RZESZÓW,
2,372000,46.0,8087.0,WARSZAWA,
2,519000,51.0,10176.0,WARSZAWA,WILANÓW
2,446000,37.17,11999.0,WARSZAWA,MOKOTÓW
2,455000,44.01,10339.0,KRAKÓW,
2,437958,50.34,8700.0,GDYNIA,
4,725000,84.0,8631.0,WARSZAWA,PRAGA POŁUDNIE
3,349000,63.0,5540.0,ŁÓDŹ,BAŁUTY
2,564428,49.95,11300.0,WARSZAWA,WOLA
3,890000,64.94,13705.0,WARSZAWA,ŚRÓDMIEŚCIE
2,378490,54.07,7000.0,KATOWICE,KOSTUCHNA
3,1150000,71.64,16052.0,WARSZAWA,ŚRÓDMIEŚCIE
3,678000,65.3,10383.0,WARSZAWA,MOKOTÓW
3,467000,53.15,8786.0,KRAKÓW,PRĄDNIK BIAŁY
2,295000,27.5,10727.0,KRAKÓW,PODGÓRZE
1,320000,20.0,16000.0,WARSZAWA,WOLA
5,750000,105.0,7143.0,KRAKÓW,PODGÓRZE
2,308000,34.94,8815.0,WARSZAWA,BIAŁOŁĘKA
4,615795,67.3,9150.0,WROCŁAW,ŚRÓDMIEŚCIE
2,524000,38.0,13789.0,WARSZAWA,MOKOTÓW
4,729328,92.37,7896.0,WARSZAWA,
2,295000,37.12,7947.0,KRAKÓW,NOWA HUTA
2,255000,36.6,6967.0,RZESZÓW,KRAKOWSKA PŁD.
4,536000,56.0,9571.0,KRAKÓW,
3,299000,63.9,4679.0,CZĘSTOCHOWA,
2,277032,32.98,8400.0,KATOWICE,
4,484000,86.0,5628.0,POZNAŃ,JEŻYCE
3,497280,62.16,8000.0,KRAKÓW,MISTRZEJOWICE
2,530000,48.5,10928.0,WARSZAWA,MOKOTÓW
2,325000,45.95,7073.0,WROCŁAW,PSIE POLE
2,601720,42.98,14000.0,WARSZAWA,WOLA
3,541095,67.9,7969.0,WARSZAWA,BIAŁOŁĘKA
3,630000,61.33,10272.0,WARSZAWA,BEMOWO
1,302000,33.0,9152.0,ZĄBKI,
4,599000,107.0,5598.0,POZNAŃ,CENTRUM
4,580000,63.4,9148.0,WARSZAWA,MOKOTÓW
3,420095,64.63,6500.0,BYDGOSZCZ,OKOLE
2,491176,50.12,9800.0,POZNAŃ,GRUNWALD
3,950000,84.9,11190.0,WARSZAWA,OCHOTA
2,827926,46.5,17805.0,GDAŃSK,ŚRÓDMIEŚCIE
3,459200,51.45,8925.0,WARSZAWA,BIAŁOŁĘKA
1,299000,26.0,11500.0,WARSZAWA,
4,433600,59.0,7349.0,GDYNIA,OKSYWIE
1,385140,27.51,14000.0,WARSZAWA,
3,435500,67.0,6500.0,BYDGOSZCZ,SZWEDEROWO
2,419000,38.0,11026.0,WARSZAWA,OCHOTA
4,793750,63.5,12500.0,KRAKÓW,
2,236000,44.38,5318.0,RZESZÓW,
2,380000,51.0,7451.0,RZESZÓW,
2,329000,42.11,7813.0,RZESZÓW,
4,438000,62.0,7065.0,WARSZAWA,
1,495000,47.4,10443.0,KOŁOBRZEG,
2,690000,56.89,12129.0,WARSZAWA,WILANÓW
2,495000,39.0,12692.0,WARSZAWA,ŚRÓDMIEŚCIE
2,336763,46.54,7236.0,KOŁOBRZEG,
3,645540,62.79,10281.0,WARSZAWA,MOKOTÓW
2,395000,93.76,4213.0,ŁÓDŹ,ŚRÓDMIEŚCIE
2,355000,36.5,9726.0,KRAKÓW,BRONOWICE
3,230000,48.0,4792.0,CZĘSTOCHOWA,
3,570000,65.0,8769.0,WARSZAWA,BEMOWO
3,509254,62.18,8190.0,KRAKÓW,PODGÓRZE
5,1007800,94.08,10712.0,WARSZAWA,ŚRÓDMIEŚCIE
2,376511,39.45,9544.0,WARSZAWA,BIAŁOŁĘKA
2,381045,38.2,9975.0,WROCŁAW,SWOJCZYCE
5,799000,110.0,7264.0,GDAŃSK,WRZESZCZ
3,510000,56.4,9043.0,WARSZAWA,TARGÓWEK
2,425000,56.0,7589.0,WROCŁAW,KRZYKI
4,419209,76.18,5503.0,RZESZÓW,
2,332720,41.51,8015.0,WARSZAWA,
2,417906,58.86,7100.0,WROCŁAW,
4,850470,89.63,9489.0,WARSZAWA,URSYNÓW
3,415350,71.0,5850.0,POZNAŃ,
4,652910,75.92,8600.0,WARSZAWA,
4,587052,85.08,6900.0,WROCŁAW,PSIE POLE
3,820000,63.0,13016.0,WARSZAWA,ŚRÓDMIEŚCIE
5,660000,114.34,5772.0,PIASECZNO,
5,899900,110.0,8181.0,WARSZAWA,REMBERTÓW
4,1070000,89.0,12022.0,WARSZAWA,ŻOLIBORZ
4,590000,53.0,11132.0,WARSZAWA,MOKOTÓW
1,429000,32.0,13406.0,WARSZAWA,OCHOTA
4,755000,82.49,9153.0,WARSZAWA,WOLA
3,479220,57.05,8400.0,GDAŃSK,JASIEŃ
3,499000,64.5,7736.0,GDYNIA,CHWARZNO   WICZLINO
3,739000,82.0,9012.0,WARSZAWA,OCHOTA
1,240000,24.8,9677.0,KRAKÓW,STARE MIASTO
2,289810,40.14,7220.0,ŁÓDŹ,ŚRÓDMIEŚCIE
3,482246,49.81,9682.0,WARSZAWA,BEMOWO
3,367444,48.18,7626.0,KRAKÓW,MISTRZEJOWICE
4,362900,73.9,4911.0,WROCŁAW,MAŚLICE
2,359525,49.25,7300.0,WROCŁAW,FABRYCZNA
3,620000,81.0,7654.0,WARSZAWA,
3,627503,64.08,9792.0,WARSZAWA,
4,1212900,90.65,13380.0,WARSZAWA,
2,308000,34.8,8851.0,WARSZAWA,BIAŁOŁĘKA TARCHOMIN
2,320000,38.0,8421.0,PIASECZNO,
4,837292,91.01,9200.0,KRAKÓW,MISTRZEJOWICE
4,485000,80.0,6063.0,SZCZECIN,WARSZEWO
2,249900,39.0,6408.0,BYDGOSZCZ,DOLNY TARAS
3,498000,53.95,9231.0,WARSZAWA,URSUS
2,509040,42.42,12000.0,WARSZAWA,MOKOTÓW
4,605136,76.31,7930.0,WARSZAWA,
2,555000,59.53,9323.0,WARSZAWA,
3,699999,50.0,14000.0,WROCŁAW,
1,280000,27.5,10182.0,WROCŁAW,
4,447000,66.96,6676.0,KRAKÓW,SWOSZOWICE
3,363878,68.76,5292.0,RUMIA,
2,379999,35.0,10857.0,WARSZAWA,
2,369000,52.18,7072.0,WROCŁAW,KRZYKI
3,375000,61.0,6148.0,KATOWICE,OCHOJEC
2,382959,50.06,7650.0,POZNAŃ,STARE MIASTO
3,1229000,55.87,21997.0,KRAKÓW,DĘBNIKI
3,465000,59.01,7880.0,KRAKÓW,NOWA HUTA
2,389000,48.0,8104.0,KRAKÓW,
2,341000,42.0,8119.0,WROCŁAW,PRZEDMIEŚCIE OŁAWSKIE
3,749000,81.0,9247.0,GDYNIA,MAŁY KACK
3,367500,64.51,5697.0,RZESZÓW,
1,379000,20.0,18950.0,WARSZAWA,WOLA
3,560000,52.0,10769.0,WARSZAWA,WOLA
2,440000,50.0,8800.0,WARSZAWA,REMBERTÓW
1,247999,26.66,9302.0,GDYNIA,OKSYWIE
3,950000,70.0,13571.0,KRAKÓW,
3,419000,58.0,7224.0,KRAKÓW,MISTRZEJOWICE
3,363000,62.0,5855.0,CZĘSTOCHOWA,
3,988000,72.0,13722.0,WARSZAWA,
2,570000,49.06,11618.0,WARSZAWA,
3,540275,60.44,8939.0,POZNAŃ,
3,529900,66.4,7980.0,WARSZAWA,TARGÓWEK
4,1321500,114.0,11592.0,WROCŁAW,
3,493946,59.34,8324.0,WARSZAWA,URSUS
3,509000,55.5,9171.0,KRAKÓW,PODGÓRZE DUCHACKIE
2,549504,42.93,12800.0,WARSZAWA,MOKOTÓW
2,496369,41.57,11941.0,POZNAŃ,
4,645000,72.4,8909.0,WARSZAWA,PRAGA-POŁUDNIE
2,468000,39.0,12000.0,WARSZAWA,BEMOWO
3,294000,68.4,4298.0,CZĘSTOCHOWA,
2,375000,44.0,8523.0,KRAKÓW,PODGÓRZE
2,549000,36.15,15187.0,WARSZAWA,WOLA
2,428000,54.18,7900.0,WROCŁAW,
3,879000,61.11,14384.0,KRAKÓW,ZABŁOCIE
4,844000,121.0,6975.0,KRAKÓW,
1,810976,34.36,23602.0,WARSZAWA,
2,730000,47.0,15532.0,WARSZAWA,ŚRÓDMIEŚCIE
3,262668,44.52,5900.0,BYDGOSZCZ,
1,275000,30.0,9167.0,POZNAŃ,GRUNWALD
1,479000,34.0,14088.0,KRAKÓW,STARE MIASTO
