id,Cena,Powierzchnia,Liczba pokoi,Rynek,Piętro,Rok budowy,Rodzaj zabudowy,Liczba pięter,Materiał budynku,Ogrzewanie,Stan wykończenia,Forma własności,Okna,Czynsz
ID4bokK,990000.0,73.6,3.0,wtórny,1,2009.0,apartamentowiec,5.0,,miejskie,,pełna własność,,490 zł
ID4c5pa,672570.0,49.82,2.0,wtórny,2,2021.0,apartamentowiec,2.0,,,do wykończenia,pełna własność,,
ID4dkIE,399000.0,30.22,2.0,wtórny,parter,1955.0,kamienica,5.0,cegła,miejskie,do remontu,pełna własność,plastikowe,600 zł
ID4d0z3,1500000.0,115.29,4.0,wtórny,3,1938.0,kamienica,4.0,cegła,miejskie,do remontu,spółdzielcze wł. z KW,,
ID4dkES,749000.0,73.0,4.0,wtórny,parter,1981.0,,4.0,,,do zamieszkania,pełna własność,plastikowe,850 zł
ID4dmqp,711620.0,59.8,3.0,wtórny,10,,blok,10.0,,,do zamieszkania,spółdzielcze wł. z KW,,
ID4cvjQ,730000.0,52.0,3.0,wtórny,3,1973.0,blok,4.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,500 zł
ID4cZ9g,600000.0,42.0,2.0,wtórny,parter,1967.0,,4.0,,,,,,
ID4aV5C,3090000.0,131.76,5.0,wtórny,1,1921.0,,2.0,,,do zamieszkania,pełna własność,drewniane,
ID4cYYv,498000.0,41.5,2.0,wtórny,3,1965.0,blok,12.0,,,do remontu,,,
ID4dhRl,806000.0,49.5,2.0,wtórny,6,2020.0,apartamentowiec,7.0,,miejskie,do zamieszkania,pełna własność,plastikowe,400 zł
ID4d93b,664000.0,48.4,2.0,wtórny,parter,1968.0,blok,3.0,cegła,miejskie,do zamieszkania,,,
ID4cZ5q,1298000.0,97.0,4.0,wtórny,parter,2017.0,apartamentowiec,5.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,1 000 zł
ID4cwNt,695000.0,53.0,3.0,wtórny,8,1975.0,blok,10.0,wielka płyta,,do zamieszkania,pełna własność,,420 zł
ID4byy9,1400000.0,86.92,3.0,wtórny,3,2004.0,apartamentowiec,5.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,1 000 zł
ID4bM8p,580000.0,42.0,2.0,wtórny,1,,,10.0,,,do zamieszkania,,,
ID4c655,1670000.0,94.0,4.0,pierwotny,2,2021.0,blok,2.0,,miejskie,,pełna własność,plastikowe,
ID4c6uo,730000.0,51.0,3.0,wtórny,2,1974.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,520 zł
ID4czWi,970000.0,66.9,3.0,wtórny,2,2000.0,apartamentowiec,7.0,,miejskie,do zamieszkania,pełna własność,plastikowe,619 zł
ID44LlY,521406.0,47.7,2.0,wtórny,1,,blok,10.0,inne,miejskie,do wykończenia,,,
ID4czYf,600000.0,48.3,3.0,wtórny,5,1972.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,500 zł
ID4div2,620000.0,41.0,2.0,wtórny,2,,blok,3.0,cegła,miejskie,do zamieszkania,pełna własność,,
ID4dgqc,1550000.0,103.0,4.0,wtórny,3,2007.0,blok,6.0,cegła,miejskie,do zamieszkania,,,
ID4cBKB,950000.0,60.0,3.0,wtórny,4,2016.0,apartamentowiec,8.0,,,,,,680 zł
ID4aaVX,1745184.0,109.76,4.0,pierwotny,parter,2020.0,apartamentowiec,2.0,,gazowe,,,,
ID4bMHY,730000.0,53.8,2.0,wtórny,1,1985.0,blok,5.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,484 zł
ID4bGVM,580000.0,36.0,1.0,wtórny,1,1930.0,kamienica,5.0,cegła,miejskie,do zamieszkania,,plastikowe,
ID4db9V,748000.0,53.8,2.0,wtórny,6,2014.0,,6.0,,,,,plastikowe,
ID4cZbf,1165000.0,68.65,3.0,wtórny,parter,2017.0,apartamentowiec,7.0,,miejskie,do zamieszkania,pełna własność,plastikowe,800 zł
ID4dg4e,479000.0,30.33,2.0,wtórny,6,2009.0,apartamentowiec,10.0,,miejskie,do zamieszkania,pełna własność,,
ID4bB0w,2900000.0,200.0,5.0,wtórny,1,1960.0,blok,2.0,cegła,,,,,
ID4d5gj,899000.0,66.0,3.0,wtórny,2,1939.0,kamienica,4.0,cegła,miejskie,do zamieszkania,spółdzielcze własnościowe,,900 zł
ID4dbKf,433000.0,31.0,1.0,wtórny,4,,,10.0,,,,spółdzielcze wł. z KW,,350 zł
ID4djcV,455000.0,38.2,1.0,wtórny,3,,,10.0,,,,,,
ID4d1BJ,1032500.0,67.47,3.0,wtórny,1,2019.0,apartamentowiec,6.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,800 zł
ID4da72,890000.0,93.5,3.0,wtórny,1,2006.0,,7.0,,,do zamieszkania,pełna własność,plastikowe,
ID4d0Jy,570000.0,58.71,3.0,wtórny,9,1970.0,,10.0,,miejskie,,,,690 zł
ID4dhku,520000.0,35.4,2.0,wtórny,parter,1970.0,blok,5.0,inne,miejskie,do remontu,pełna własność,plastikowe,550 zł
ID4a2ve,770000.0,63.0,3.0,wtórny,3,1993.0,blok,16.0,beton,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,900 zł
ID4d6EC,750000.0,57.0,3.0,pierwotny,4,1973.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,600 zł
ID4delo,750000.0,47.0,2.0,wtórny,3,1964.0,blok,10.0,,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,
ID4dmFF,2730000.0,113.4,4.0,wtórny,2,2020.0,apartamentowiec,5.0,,miejskie,do zamieszkania,pełna własność,drewniane,1 200 zł
ID4dlbC,1390000.0,102.2,3.0,wtórny,1,2016.0,blok,7.0,,,do zamieszkania,pełna własność,,1 000 zł
ID4cAL7,915375.0,73.23,3.0,pierwotny,parter,2020.0,,,,,,,,
ID4d5WB,582751.0,29.0,1.0,pierwotny,3,2022.0,blok,11.0,cegła,miejskie,,,drewniane,
ID4cLHI,615000.0,61.09,3.0,wtórny,3,1990.0,blok,3.0,cegła,miejskie,do remontu,pełna własność,plastikowe,550 zł
ID4bymk,665000.0,62.3,3.0,wtórny,2,1990.0,,4.0,,,do remontu,,,
ID4dfMy,699000.0,57.5,3.0,wtórny,6,1978.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,700 zł
ID4bO4r,2766369.0,143.33,5.0,pierwotny,6,2021.0,apartamentowiec,8.0,,miejskie,,,drewniane,
ID4crgF,600000.0,44.0,2.0,wtórny,4,,,4.0,,,,,,
ID4cqYQ,2014000.0,117.0,5.0,pierwotny,10,2022.0,apartamentowiec,11.0,cegła,miejskie,,,drewniane,
ID4dhTt,889000.0,55.5,3.0,wtórny,2,2020.0,apartamentowiec,7.0,,miejskie,do zamieszkania,pełna własność,plastikowe,250 zł
ID4c6O2,849000.0,75.0,3.0,wtórny,4,1950.0,,4.0,,,do remontu,,plastikowe,750 zł
ID49X9L,450000.0,38.0,2.0,wtórny,6,1970.0,blok,10.0,,miejskie,do zamieszkania,pełna własność,plastikowe,450 zł
ID4d5xk,957000.0,58.0,3.0,wtórny,6,2020.0,blok,7.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4c53f,350000.0,23.0,1.0,wtórny,1,1960.0,blok,4.0,,,,pełna własność,plastikowe,380 zł
ID4cZsH,792000.0,64.0,3.0,wtórny,1,,kamienica,4.0,,,,,,630 zł
ID46Xta,8654760.0,298.44,4.0,pierwotny,1,,,3.0,,,,,,
ID4cX5e,370000.0,31.0,1.0,wtórny,10,1977.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,400 zł
ID4cVpW,1450000.0,74.24,3.0,wtórny,1,2004.0,apartamentowiec,3.0,,,,,,1 100 zł
ID4cXIZ,1550000.0,86.11,3.0,wtórny,1,2001.0,apartamentowiec,5.0,żelbet,miejskie,do zamieszkania,pełna własność,plastikowe,830 zł
ID4cLvn,599000.0,40.5,2.0,wtórny,3,1969.0,blok,12.0,żelbet,miejskie,do remontu,pełna własność,,550 zł
ID4bHcR,1040340.0,49.54,2.0,wtórny,3,2019.0,apartamentowiec,6.0,cegła,miejskie,do wykończenia,pełna własność,,
ID4dmIO,1375000.0,57.19,2.0,wtórny,2,2020.0,apartamentowiec,5.0,,miejskie,do zamieszkania,pełna własność,drewniane,600 zł
ID4aYg8,1490000.0,81.0,3.0,wtórny,2,1936.0,kamienica,3.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,800 zł
ID4dm25,588900.0,32.79,2.0,pierwotny,8,2022.0,apartamentowiec,8.0,,miejskie,do wykończenia,pełna własność,,300 zł
ID4dbAH,2990000.0,120.0,3.0,wtórny,1,2003.0,apartamentowiec,4.0,,,do zamieszkania,pełna własność,,2 248 zł
ID4clow,525000.0,47.0,2.0,wtórny,3,1974.0,blok,4.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,470 zł
ID4cXPC,1250000.0,120.0,4.0,wtórny,2,2005.0,apartamentowiec,6.0,inne,miejskie,do zamieszkania,pełna własność,drewniane,1 500 zł
ID4cuWy,530000.0,32.0,1.0,wtórny,2,2016.0,apartamentowiec,8.0,,miejskie,,,,
ID4at22,660000.0,55.0,3.0,wtórny,parter,1970.0,blok,10.0,,miejskie,do zamieszkania,pełna własność,plastikowe,400 zł
ID4dfJg,782431.0,61.91,3.0,pierwotny,2,2022.0,apartamentowiec,3.0,,miejskie,do wykończenia,pełna własność,plastikowe,
ID4bATg,489000.0,35.0,1.0,wtórny,6,1959.0,blok,10.0,cegła,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,350 zł
ID4bXLi,568207.0,46.0,2.0,pierwotny,6,2022.0,blok,10.0,cegła,miejskie,,,plastikowe,
ID4ckZO,710000.0,51.09,3.0,wtórny,2,1974.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,,,
ID4ctQe,930000.0,45.0,2.0,wtórny,1,2019.0,,4.0,,,do zamieszkania,pełna własność,,
ID4cmI0,1020000.0,56.62,2.0,wtórny,2,2009.0,apartamentowiec,6.0,inne,miejskie,do zamieszkania,pełna własność,drewniane,450 zł
ID495JA,1840000.0,119.73,4.0,wtórny,1,2016.0,apartamentowiec,4.0,,miejskie,do wykończenia,pełna własność,plastikowe,1 200 zł
ID4coAH,1533000.0,102.0,3.0,wtórny,2,2010.0,apartamentowiec,6.0,cegła,miejskie,do zamieszkania,pełna własność,,1 515 zł
ID4cWsl,469800.0,30.0,1.0,pierwotny,3,2022.0,blok,11.0,cegła,miejskie,,,drewniane,
ID4d1TZ,399000.0,37.46,2.0,wtórny,2,,blok,2.0,,,do remontu,,plastikowe,
ID4dlFB,649900.0,47.0,3.0,wtórny,6,1967.0,,10.0,,,,,,
ID4cVuP,711980.0,47.94,3.0,pierwotny,1,,apartamentowiec,,inne,,do zamieszkania,,,
ID4cFOd,1161350.0,86.01,3.0,pierwotny,1,2019.0,apartamentowiec,5.0,żelbet,inne,do wykończenia,,drewniane,
ID49Tj4,320000.0,23.0,1.0,wtórny,parter,1961.0,blok,4.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,320 zł
ID3fICS,2900000.0,152.0,5.0,wtórny,3,2006.0,apartamentowiec,3.0,,miejskie,,,drewniane,
ID4cwhY,1495000.0,96.0,4.0,pierwotny,2,,apartamentowiec,2.0,cegła,miejskie,,pełna własność,drewniane,
ID4cS1F,665000.0,51.0,3.0,wtórny,3,1946.0,kamienica,3.0,cegła,miejskie,do remontu,pełna własność,plastikowe,635 zł
ID4bY1A,699000.0,74.0,2.0,wtórny,10,2003.0,blok,11.0,inne,miejskie,do remontu,,,
ID4ckqr,862500.0,69.0,3.0,wtórny,1,2009.0,apartamentowiec,9.0,cegła,miejskie,do zamieszkania,,,
ID4dcRn,1807000.0,92.0,4.0,wtórny,5,2009.0,apartamentowiec,5.0,,,do zamieszkania,pełna własność,drewniane,1 000 zł
ID471er,1170000.0,77.9,3.0,wtórny,parter,2006.0,apartamentowiec,4.0,cegła,miejskie,do zamieszkania,,,
ID4cNR5,820000.0,55.0,2.0,wtórny,10+,2008.0,apartamentowiec,16.0,,,do zamieszkania,,,
ID4bUPf,725300.0,61.84,3.0,pierwotny,2,2022.0,,11.0,,,,,,
ID4cZqD,687000.0,52.5,2.0,wtórny,1,2010.0,apartamentowiec,6.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,460 zł
ID47DQu,448000.0,43.8,2.0,wtórny,10+,1977.0,,15.0,,miejskie,do remontu,spółdzielcze własnościowe,drewniane,
ID4bVnQ,479000.0,38.0,2.0,wtórny,2,,,10.0,,,do zamieszkania,pełna własność,plastikowe,400 zł
ID4d4RT,1549000.0,86.0,3.0,wtórny,1,2001.0,apartamentowiec,5.0,,,,,,
ID4dfJr,990000.0,51.0,2.0,wtórny,8,2008.0,apartamentowiec,10.0,,miejskie,do zamieszkania,pełna własność,,
ID4cuYC,605000.0,57.0,3.0,wtórny,parter,,blok,4.0,,miejskie,do zamieszkania,pełna własność,plastikowe,
ID48kjy,2500000.0,129.0,4.0,wtórny,4,2008.0,apartamentowiec,5.0,inne,miejskie,do zamieszkania,pełna własność,drewniane,2 200 zł
ID4d9p2,990000.0,74.0,3.0,wtórny,parter,2009.0,apartamentowiec,,,miejskie,do zamieszkania,pełna własność,,700 zł
ID4d5aG,698000.0,65.0,4.0,wtórny,10,1980.0,blok,13.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,670 zł
ID46yiH,1082295.0,80.17,4.0,wtórny,1,2020.0,apartamentowiec,7.0,,,do wykończenia,pełna własność,,720 zł
ID4diWz,695000.0,59.5,3.0,wtórny,1,1975.0,blok,,,miejskie,do zamieszkania,,plastikowe,
ID4bOaI,399000.0,28.5,1.0,wtórny,10,1965.0,,10.0,,,do zamieszkania,pełna własność,plastikowe,300 zł
ID4bOcp,4860000.0,243.0,6.0,wtórny,3,1993.0,,6.0,,,,,,
ID4cDgr,655000.0,55.4,3.0,wtórny,2,1977.0,blok,3.0,inne,miejskie,do zamieszkania,,,
ID4cxL3,399000.0,27.0,1.0,wtórny,5,1975.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,300 zł
ID4daam,599000.0,43.2,2.0,wtórny,3,1969.0,blok,11.0,wielka płyta,miejskie,do zamieszkania,pełna własność,,550 zł
ID4cPDX,769000.0,64.44,3.0,wtórny,1,1972.0,blok,4.0,cegła,miejskie,,pełna własność,,610 zł
ID4de8R,345000.0,23.0,1.0,wtórny,1,1969.0,blok,4.0,wielka płyta,,,pełna własność,,380 zł
ID4ddBq,715000.0,50.8,2.0,wtórny,2,1959.0,blok,3.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4cKfd,799000.0,75.0,3.0,wtórny,3,1988.0,blok,4.0,,miejskie,do zamieszkania,spółdzielcze własnościowe,plastikowe,
ID4ahYG,5700000.0,303.0,4.0,wtórny,8,2012.0,apartamentowiec,8.0,,miejskie,,pełna własność,,
ID4axaj,1220000.0,110.2,4.0,wtórny,3,2000.0,apartamentowiec,8.0,,miejskie,do zamieszkania,pełna własność,,1 120 zł
ID4d8xz,665000.0,51.0,3.0,wtórny,3,1946.0,,3.0,,,do zamieszkania,pełna własność,plastikowe,635 zł
ID4cclM,639999.0,45.4,3.0,wtórny,5,1979.0,blok,12.0,wielka płyta,miejskie,,spółdzielcze wł. z KW,plastikowe,500 zł
ID4cvfr,479000.0,38.0,2.0,wtórny,3,,,3.0,,miejskie,do remontu,,plastikowe,
ID4aBd7,4500000.0,303.0,4.0,wtórny,8,2012.0,apartamentowiec,8.0,cegła,miejskie,do wykończenia,,drewniane,3 400 zł
ID4c9Tl,650000.0,57.0,3.0,wtórny,7,,blok,10.0,inne,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,
ID4asfC,1570048.0,122.66,4.0,pierwotny,1,2022.0,,2.0,,,,,,
ID4cROD,722000.0,61.14,3.0,wtórny,3,1960.0,blok,10.0,,miejskie,do remontu,spółdzielcze własnościowe,plastikowe,
ID4dn1t,2720000.0,167.0,4.0,pierwotny,1,2021.0,apartamentowiec,2.0,silikat,miejskie,,,,
ID4cEng,529000.0,39.0,1.0,wtórny,1,1952.0,kamienica,3.0,cegła,miejskie,do remontu,spółdzielcze własnościowe,plastikowe,480 zł
ID4bJoE,4500000.0,303.0,5.0,wtórny,8,2012.0,apartamentowiec,8.0,pustak,miejskie,do zamieszkania,pełna własność,plastikowe,2 016 zł
ID4dnor,480000.0,51.0,2.0,wtórny,3,1992.0,,4.0,,miejskie,,spółdzielcze własnościowe,,
ID47RPR,1180000.0,86.0,3.0,wtórny,5,2008.0,apartamentowiec,6.0,,miejskie,,pełna własność,plastikowe,
ID4b9Zw,569590.0,55.3,3.0,wtórny,8,1977.0,blok,13.0,żelbet,miejskie,do remontu,pełna własność,,
ID4dfYe,531000.0,53.1,3.0,wtórny,4,1977.0,blok,4.0,,miejskie,do remontu,,plastikowe,600 zł
ID4djh0,1050000.0,62.45,3.0,wtórny,1,1937.0,kamienica,4.0,cegła,miejskie,,spółdzielcze wł. z KW,plastikowe,700 zł
ID4c6YL,490000.0,42.3,3.0,wtórny,6,1989.0,blok,10.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,450 zł
ID4cFLn,439000.0,27.6,2.0,wtórny,8,1978.0,,10.0,,,,,plastikowe,664 zł
ID4aZxG,2900000.0,281.3,6.0,wtórny,5,1992.0,apartamentowiec,6.0,pustak,,do zamieszkania,pełna własność,drewniane,5 321 zł
ID4de5B,1100000.0,108.6,3.0,wtórny,4,1935.0,kamienica,4.0,cegła,miejskie,do remontu,pełna własność,,750 zł
ID4d3mB,690000.0,53.51,2.0,wtórny,2,,apartamentowiec,,beton,miejskie,do wykończenia,pełna własność,drewniane,425 zł
ID4cVxu,654979.0,48.16,3.0,pierwotny,3,,apartamentowiec,,inne,,do zamieszkania,,,
ID4aAXb,1450000.0,103.0,3.0,wtórny,2,2000.0,apartamentowiec,4.0,,,,,,1 200 zł
ID4cjoQ,887000.0,71.0,2.0,wtórny,6,2001.0,blok,11.0,cegła,miejskie,do zamieszkania,pełna własność,,700 zł
ID4bmDz,650000.0,63.4,4.0,wtórny,1,1975.0,blok,4.0,wielka płyta,miejskie,do zamieszkania,,plastikowe,
ID4csuf,1000000.0,81.0,3.0,wtórny,3,2000.0,,3.0,,,,pełna własność,drewniane,606 zł
ID4bvJP,688000.0,48.0,2.0,wtórny,1,2016.0,,10.0,,,,,,530 zł
ID4db5u,644000.0,43.0,2.0,wtórny,2,,,,,miejskie,do zamieszkania,pełna własność,drewniane,300 zł
ID4c7DP,2820000.0,146.0,5.0,wtórny,4,1995.0,apartamentowiec,6.0,,miejskie,,pełna własność,,
ID4a2T2,2899000.0,323.0,8.0,wtórny,,,dom wolnostojący,3.0,cegła,miejskie,,pełna własność,,
ID4dak8,1835000.0,114.0,4.0,pierwotny,2,2021.0,apartamentowiec,2.0,,miejskie,,pełna własność,plastikowe,
ID4ctwH,419999.0,30.0,1.0,wtórny,1,,,8.0,,,,,,
ID47rgD,1708000.0,122.0,5.0,wtórny,4,1927.0,kamienica,4.0,cegła,,,,,
ID4d9t3,640000.0,49.81,2.0,wtórny,parter,1958.0,kamienica,4.0,cegła,miejskie,,pełna własność,plastikowe,"765,61 zł"
ID4bRvI,2000000.0,87.0,4.0,wtórny,7,2005.0,apartamentowiec,8.0,inne,miejskie,do zamieszkania,pełna własność,drewniane,900 zł
ID42yY9,1330000.0,128.0,4.0,wtórny,1,2001.0,apartamentowiec,3.0,,miejskie,,,drewniane,1 300 zł
ID4cIFp,1170000.0,78.0,3.0,wtórny,parter,2006.0,,4.0,,,,,,
ID4ca0F,792000.0,64.4,3.0,wtórny,1,1970.0,blok,4.0,,miejskie,,pełna własność,plastikowe,630 zł
ID4bGoa,1100000.0,78.0,3.0,wtórny,7,2004.0,blok,8.0,,miejskie,do zamieszkania,pełna własność,drewniane,900 zł
ID4djmL,3900000.0,149.33,4.0,wtórny,3,1935.0,kamienica,4.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4cQVm,599000.0,42.86,2.0,wtórny,2,1976.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,470 zł
ID4dkGF,525000.0,53.1,3.0,wtórny,parter,1971.0,,4.0,,miejskie,do remontu,spółdzielcze własnościowe,,490 zł
ID3N1UQ,480000.0,35.0,2.0,wtórny,parter,1935.0,kamienica,4.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,540 zł
ID4dheO,2550000.0,118.5,4.0,wtórny,2,2003.0,apartamentowiec,3.0,,miejskie,do zamieszkania,pełna własność,,1 100 zł
ID4diOE,699000.0,54.3,2.0,wtórny,parter,1952.0,kamienica,3.0,cegła,,do remontu,spółdzielcze własnościowe,drewniane,500 zł
ID4d2nY,695000.0,53.51,3.0,wtórny,2,,,4.0,,,,,,
ID4cd18,3700000.0,185.0,4.0,wtórny,3,1999.0,apartamentowiec,,,,,pełna własność,drewniane,
ID4dl0F,670000.0,57.1,3.0,wtórny,parter,1977.0,blok,15.0,,miejskie,do zamieszkania,pełna własność,plastikowe,600 zł
ID4d2lA,2099000.0,148.0,5.0,wtórny,8,2009.0,apartamentowiec,10.0,cegła,miejskie,do zamieszkania,pełna własność,,1 100 zł
ID4cKNR,385000.0,31.0,2.0,wtórny,1,,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,350 zł
ID4dlBw,539937.0,48.0,2.0,pierwotny,2,,blok,,,miejskie,,pełna własność,plastikowe,
ID4aASk,745000.0,52.0,2.0,pierwotny,parter,2021.0,apartamentowiec,2.0,cegła,miejskie,,pełna własność,plastikowe,
ID4d3fK,539000.0,44.0,2.0,wtórny,3,,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,,400 zł
ID4d3dr,860000.0,55.5,3.0,wtórny,2,,apartamentowiec,7.0,pustak,miejskie,,pełna własność,plastikowe,450 zł
ID4bD3o,997000.0,46.65,2.0,wtórny,1,2018.0,apartamentowiec,6.0,,,,,,
ID4cVQE,1250000.0,67.0,2.0,wtórny,7,2013.0,apartamentowiec,10.0,,miejskie,,pełna własność,,
ID4bMoS,791999.0,61.0,3.0,pierwotny,4,2022.0,blok,11.0,cegła,miejskie,,,drewniane,
ID4b7jj,996046.83,51.1,2.0,wtórny,parter,2011.0,apartamentowiec,9.0,,,do zamieszkania,pełna własność,,
ID4cq8B,834000.0,53.0,2.0,wtórny,4,2016.0,apartamentowiec,6.0,cegła,miejskie,do zamieszkania,pełna własność,,430 zł
ID4cogD,4363305.0,204.85,5.0,pierwotny,8,2021.0,,8.0,,miejskie,do zamieszkania,pełna własność,,
ID4d2bn,960000.0,68.0,3.0,wtórny,2,,apartamentowiec,6.0,,miejskie,do zamieszkania,pełna własność,drewniane,
ID4dlpF,582000.0,43.59,2.0,wtórny,2,2022.0,blok,4.0,,,do wykończenia,pełna własność,plastikowe,410 zł
ID4bW98,599000.0,65.5,3.0,wtórny,3,1973.0,blok,4.0,,miejskie,,spółdzielcze własnościowe,,
ID4d9jn,839000.0,60.28,3.0,wtórny,2,1950.0,kamienica,5.0,cegła,miejskie,do zamieszkania,pełna własność,,760 zł
ID49UA9,799800.0,61.84,3.0,pierwotny,3,2022.0,apartamentowiec,11.0,cegła,miejskie,do wykończenia,pełna własność,drewniane,
ID4cZ0B,1990000.0,160.0,4.0,wtórny,6,2000.0,,7.0,inne,miejskie,do zamieszkania,,plastikowe,
ID4dg6H,459900.0,27.82,1.0,pierwotny,3,2022.0,apartamentowiec,11.0,silikat,miejskie,do wykończenia,pełna własność,drewniane,
ID4avNV,4500000.0,303.0,4.0,wtórny,8,2012.0,apartamentowiec,8.0,,miejskie,do zamieszkania,pełna własność,,
ID4dhyP,1015000.0,99.13,4.0,wtórny,5,1995.0,apartamentowiec,6.0,,miejskie,do zamieszkania,spółdzielcze wł. z KW,,1 100 zł
ID4cmCQ,999000.0,64.58,3.0,wtórny,3,2019.0,apartamentowiec,7.0,,,do zamieszkania,spółdzielcze wł. z KW,,825 zł
ID4cI8w,510000.0,47.0,3.0,wtórny,4,1967.0,blok,10.0,wielka płyta,miejskie,do remontu,spółdzielcze wł. z KW,plastikowe,
ID4ctYF,760000.0,56.0,2.0,wtórny,1,1953.0,,3.0,,,,,,650 zł
ID495B9,2140000.0,119.42,4.0,wtórny,7,2019.0,apartamentowiec,7.0,,,,,,
ID4aAS0,1440000.0,93.0,4.0,pierwotny,2,2021.0,apartamentowiec,2.0,cegła,miejskie,,pełna własność,plastikowe,
ID4cDcr,659900.0,48.65,2.0,wtórny,3,2020.0,blok,4.0,,miejskie,do zamieszkania,pełna własność,plastikowe,550 zł
ID4cmzh,2299000.0,127.0,4.0,wtórny,2,2008.0,apartamentowiec,4.0,cegła,miejskie,do zamieszkania,pełna własność,,
ID4djvm,806000.0,49.5,2.0,wtórny,6,2020.0,apartamentowiec,7.0,inne,miejskie,do zamieszkania,,,
ID4de9U,479999.0,39.5,2.0,wtórny,parter,1956.0,,4.0,,,,pełna własność,,420 zł
ID4bA9B,770500.0,46.9,2.0,wtórny,3,2020.0,apartamentowiec,6.0,,miejskie,do zamieszkania,pełna własność,plastikowe,416 zł
ID4c8BY,1050000.0,62.45,3.0,wtórny,1,1937.0,kamienica,4.0,cegła,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,700 zł
ID4bImm,999000.0,64.58,3.0,wtórny,3,2018.0,apartamentowiec,7.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,825 zł
ID4cKEZ,432800.0,29.5,1.0,pierwotny,1,2022.0,apartamentowiec,8.0,,miejskie,,pełna własność,drewniane,
ID4cHyt,475000.0,56.2,3.0,wtórny,6,1976.0,blok,12.0,wielka płyta,miejskie,do remontu,spółdzielcze własnościowe,plastikowe,
ID4b439,761600.0,54.4,2.0,pierwotny,1,2021.0,apartamentowiec,10.0,,miejskie,do wykończenia,pełna własność,,
ID4bMFb,499000.0,39.0,2.0,wtórny,parter,1956.0,blok,,,,do zamieszkania,pełna własność,,420 zł
ID47Ocr,656000.0,63.0,3.0,wtórny,1,1992.0,blok,4.0,,miejskie,do zamieszkania,spółdzielcze własnościowe,aluminiowe,620 zł
ID4cwpG,939000.0,65.74,3.0,wtórny,parter,2012.0,apartamentowiec,2.0,żelbet,miejskie,do zamieszkania,pełna własność,plastikowe,800 zł
ID4cvZ6,599000.0,48.3,2.0,wtórny,parter,1982.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,450 zł
ID4d93v,920000.0,58.88,3.0,wtórny,4,2015.0,blok,7.0,inne,miejskie,do zamieszkania,,,
ID4cj34,489600.0,48.0,2.0,wtórny,8,1978.0,,12.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze własnościowe,aluminiowe,
ID4da08,599000.0,27.5,1.0,wtórny,6,2020.0,apartamentowiec,6.0,,,do zamieszkania,,drewniane,
ID4ciao,2766300.0,143.0,5.0,pierwotny,6,2021.0,apartamentowiec,8.0,cegła,inne,,pełna własność,,
ID4cPyA,2950288.0,167.63,4.0,pierwotny,parter,,,2.0,,,,,,
ID4asfB,1571310.0,120.87,4.0,pierwotny,2,2022.0,,2.0,,,,,,
ID4czEL,1185000.0,70.0,3.0,pierwotny,5,2021.0,blok,6.0,,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4cYYb,760000.0,58.0,2.0,wtórny,5,2005.0,apartamentowiec,8.0,,miejskie,do zamieszkania,pełna własność,,
